0.16902,0.00,25.650,0,0.5810,5.9860,88.40,1.9929,2,188.0,19.10,385.02,14.81,21.40
385.02,14.81,21.40,0.38735,0.00,25.650,0,0.5810,5.6130,95.60,1.7572,2,188.0,19.10
0.38735,0.00,25.650,0,0.5810,5.6130,95.60,1.7572,2,188.0,19.10,359.29,27.26,15.70
359.29,27.26,15.70,0.25915,0.00,21.890,0,0.6240,5.6930,96.00,1.7883,4,437.0,21.20
0.25915,0.00,21.890,0,0.6240,5.6930,96.00,1.7883,4,437.0,21.20,392.11,17.19,16.20
392.11,17.19,16.20,0.32543,0.00,21.890,0,0.6240,6.4310,98.80,1.8125,4,437.0,21.20
0.32543,0.00,21.890,0,0.6240,6.4310,98.80,1.8125,4,437.0,21.20,396.90,15.39,18.00
396.90,15.39,18.00,0.88125,0.00,21.890,0,0.6240,5.6370,94.70,1.9799,4,437.0,21.20
0.88125,0.00,21.890,0,0.6240,5.6370,94.70,1.9799,4,437.0,21.20,396.90,18.34,14.30
396.90,18.34,14.30,0.34006,0.00,21.890,0,0.6240,6.4580,98.90,2.1185,4,437.0,21.20
0.34006,0.00,21.890,0,0.6240,6.4580,98.90,2.1185,4,437.0,21.20,395.04,12.60,19.20
395.04,12.60,19.20,1.19294,0.00,21.890,0,0.6240,6.3260,97.70,2.2710,4,437.0,21.20
1.19294,0.00,21.890,0,0.6240,6.3260,97.70,2.2710,4,437.0,21.20,396.90,12.26,19.60
396.90,12.26,19.60,0.59005,0.00,21.890,0,0.6240,6.3720,97.90,2.3274,4,437.0,21.20
0.59005,0.00,21.890,0,0.6240,6.3720,97.90,2.3274,4,437.0,21.20,385.76,11.12,23.00
385.76,11.12,23.00,0.32982,0.00,21.890,0,0.6240,5.8220,95.40,2.4699,4,437.0,21.20
0.32982,0.00,21.890,0,0.6240,5.8220,95.40,2.4699,4,437.0,21.20,388.69,15.03,18.40
388.69,15.03,18.40,0.97617,0.00,21.890,0,0.6240,5.7570,98.40,2.3460,4,437.0,21.20
0.97617,0.00,21.890,0,0.6240,5.7570,98.40,2.3460,4,437.0,21.20,262.76,17.31,15.60
262.76,17.31,15.60,0.55778,0.00,21.890,0,0.6240,6.3350,98.20,2.1107,4,437.0,21.20
0.55778,0.00,21.890,0,0.6240,6.3350,98.20,2.1107,4,437.0,21.20,394.67,16.96,18.10
394.67,16.96,18.10,0.32264,0.00,21.890,0,0.6240,5.9420,93.50,1.9669,4,437.0,21.20
0.32264,0.00,21.890,0,0.6240,5.9420,93.50,1.9669,4,437.0,21.20,378.25,16.90,17.40
378.25,16.90,17.40,0.35233,0.00,21.890,0,0.6240,6.4540,98.40,1.8498,4,437.0,21.20
0.35233,0.00,21.890,0,0.6240,6.4540,98.40,1.8498,4,437.0,21.20,394.08,14.59,17.10
394.08,14.59,17.10,0.24980,0.00,21.890,0,0.6240,5.8570,98.20,1.6686,4,437.0,21.20
0.24980,0.00,21.890,0,0.6240,5.8570,98.20,1.6686,4,437.0,21.20,392.04,21.32,13.30
392.04,21.32,13.30,0.54452,0.00,21.890,0,0.6240,6.1510,97.90,1.6687,4,437.0,21.20
0.54452,0.00,21.890,0,0.6240,6.1510,97.90,1.6687,4,437.0,21.20,396.90,18.46,17.80
396.90,18.46,17.80,0.29090,0.00,21.890,0,0.6240,6.1740,93.60,1.6119,4,437.0,21.20
0.29090,0.00,21.890,0,0.6240,6.1740,93.60,1.6119,4,437.0,21.20,388.08,24.16,14.00
388.08,24.16,14.00,1.62864,0.00,21.890,0,0.6240,5.0190,100.00,1.4394,4,437.0,21.20
1.62864,0.00,21.890,0,0.6240,5.0190,100.00,1.4394,4,437.0,21.20,396.90,34.41,14.40
396.90,34.41,14.40,3.32105,0.00,19.580,1,0.8710,5.4030,100.00,1.3216,5,403.0,14.70
3.32105,0.00,19.580,1,0.8710,5.4030,100.00,1.3216,5,403.0,14.70,396.90,26.82,13.40
396.90,26.82,13.40,4.09740,0.00,19.580,0,0.8710,5.4680,100.00,1.4118,5,403.0,14.70
4.09740,0.00,19.580,0,0.8710,5.4680,100.00,1.4118,5,403.0,14.70,396.90,26.42,15.60
396.90,26.42,15.60,2.77974,0.00,19.580,0,0.8710,4.9030,97.80,1.3459,5,403.0,14.70
2.77974,0.00,19.580,0,0.8710,4.9030,97.80,1.3459,5,403.0,14.70,396.90,29.29,11.80
396.90,29.29,11.80,2.37934,0.00,19.580,0,0.8710,6.1300,100.00,1.4191,5,403.0,14.70
2.37934,0.00,19.580,0,0.8710,6.1300,100.00,1.4191,5,403.0,14.70,172.91,27.80,13.80
172.91,27.80,13.80,2.15505,0.00,19.580,0,0.8710,5.6280,100.00,1.5166,5,403.0,14.70
2.15505,0.00,19.580,0,0.8710,5.6280,100.00,1.5166,5,403.0,14.70,169.27,16.65,15.60
169.27,16.65,15.60,2.36862,0.00,19.580,0,0.8710,4.9260,95.70,1.4608,5,403.0,14.70
2.36862,0.00,19.580,0,0.8710,4.9260,95.70,1.4608,5,403.0,14.70,391.71,29.53,14.60
391.71,29.53,14.60,2.33099,0.00,19.580,0,0.8710,5.1860,93.80,1.5296,5,403.0,14.70
2.33099,0.00,19.580,0,0.8710,5.1860,93.80,1.5296,5,403.0,14.70,356.99,28.32,17.80
356.99,28.32,17.80,2.73397,0.00,19.580,0,0.8710,5.5970,94.90,1.5257,5,403.0,14.70
2.73397,0.00,19.580,0,0.8710,5.5970,94.90,1.5257,5,403.0,14.70,351.85,21.45,15.40
351.85,21.45,15.40,1.65660,0.00,19.580,0,0.8710,6.1220,97.30,1.6180,5,403.0,14.70
1.65660,0.00,19.580,0,0.8710,6.1220,97.30,1.6180,5,403.0,14.70,372.80,14.10,21.50
372.80,14.10,21.50,1.49632,0.00,19.580,0,0.8710,5.4040,100.00,1.5916,5,403.0,14.70
1.49632,0.00,19.580,0,0.8710,5.4040,100.00,1.5916,5,403.0,14.70,341.60,13.28,19.60
341.60,13.28,19.60,1.12658,0.00,19.580,1,0.8710,5.0120,88.00,1.6102,5,403.0,14.70
1.12658,0.00,19.580,1,0.8710,5.0120,88.00,1.6102,5,403.0,14.70,343.28,12.12,15.30
343.28,12.12,15.30,2.14918,0.00,19.580,0,0.8710,5.7090,98.50,1.6232,5,403.0,14.70
2.14918,0.00,19.580,0,0.8710,5.7090,98.50,1.6232,5,403.0,14.70,261.95,15.79,19.40
261.95,15.79,19.40,1.41385,0.00,19.580,1,0.8710,6.1290,96.00,1.7494,5,403.0,14.70
1.41385,0.00,19.580,1,0.8710,6.1290,96.00,1.7494,5,403.0,14.70,321.02,15.12,17.00
321.02,15.12,17.00,3.53501,0.00,19.580,1,0.8710,6.1520,82.60,1.7455,5,403.0,14.70
3.53501,0.00,19.580,1,0.8710,6.1520,82.60,1.7455,5,403.0,14.70,88.01,15.02,15.60
88.01,15.02,15.60,2.44668,0.00,19.580,0,0.8710,5.2720,94.00,1.7364,5,403.0,14.70
2.44668,0.00,19.580,0,0.8710,5.2720,94.00,1.7364,5,403.0,14.70,88.63,16.14,13.10
88.63,16.14,13.10,1.22358,0.00,19.580,0,0.6050,6.9430,97.40,1.8773,5,403.0,14.70
1.22358,0.00,19.580,0,0.6050,6.9430,97.40,1.8773,5,403.0,14.70,363.43,4.59,41.30
363.43,4.59,41.30,1.34284,0.00,19.580,0,0.6050,6.0660,100.00,1.7573,5,403.0,14.70
1.34284,0.00,19.580,0,0.6050,6.0660,100.00,1.7573,5,403.0,14.70,353.89,6.43,24.30
353.89,6.43,24.30,1.42502,0.00,19.580,0,0.8710,6.5100,100.00,1.7659,5,403.0,14.70
1.42502,0.00,19.580,0,0.8710,6.5100,100.00,1.7659,5,403.0,14.70,364.31,7.39,23.30
364.31,7.39,23.30,1.27346,0.00,19.580,1,0.6050,6.2500,92.60,1.7984,5,403.0,14.70
1.27346,0.00,19.580,1,0.6050,6.2500,92.60,1.7984,5,403.0,14.70,338.92,5.50,27.00
338.92,5.50,27.00,1.46336,0.00,19.580,0,0.6050,7.4890,90.80,1.9709,5,403.0,14.70
1.46336,0.00,19.580,0,0.6050,7.4890,90.80,1.9709,5,403.0,14.70,374.43,1.73,50.00
374.43,1.73,50.00,1.83377,0.00,19.580,1,0.6050,7.8020,98.20,2.0407,5,403.0,14.70
1.83377,0.00,19.580,1,0.6050,7.8020,98.20,2.0407,5,403.0,14.70,389.61,1.92,50.00
389.61,1.92,50.00,1.51902,0.00,19.580,1,0.6050,8.3750,93.90,2.1620,5,403.0,14.70
1.51902,0.00,19.580,1,0.6050,8.3750,93.90,2.1620,5,403.0,14.70,388.45,3.32,50.00
388.45,3.32,50.00,2.24236,0.00,19.580,0,0.6050,5.8540,91.80,2.4220,5,403.0,14.70
2.24236,0.00,19.580,0,0.6050,5.8540,91.80,2.4220,5,403.0,14.70,395.11,11.64,22.70
395.11,11.64,22.70,2.92400,0.00,19.580,0,0.6050,6.1010,93.00,2.2834,5,403.0,14.70
2.92400,0.00,19.580,0,0.6050,6.1010,93.00,2.2834,5,403.0,14.70,240.16,9.81,25.00
240.16,9.81,25.00,2.01019,0.00,19.580,0,0.6050,7.9290,96.20,2.0459,5,403.0,14.70
2.01019,0.00,19.580,0,0.6050,7.9290,96.20,2.0459,5,403.0,14.70,369.30,3.70,50.00
369.30,3.70,50.00,1.80028,0.00,19.580,0,0.6050,5.8770,79.20,2.4259,5,403.0,14.70
1.80028,0.00,19.580,0,0.6050,5.8770,79.20,2.4259,5,403.0,14.70,227.61,12.14,23.80
227.61,12.14,23.80,2.30040,0.00,19.580,0,0.6050,6.3190,96.10,2.1000,5,403.0,14.70
2.30040,0.00,19.580,0,0.6050,6.3190,96.10,2.1000,5,403.0,14.70,297.09,11.10,23.80
297.09,11.10,23.80,2.44953,0.00,19.580,0,0.6050,6.4020,95.20,2.2625,5,403.0,14.70
2.44953,0.00,19.580,0,0.6050,6.4020,95.20,2.2625,5,403.0,14.70,330.04,11.32,22.30
330.04,11.32,22.30,1.20742,0.00,19.580,0,0.6050,5.8750,94.60,2.4259,5,403.0,14.70
1.20742,0.00,19.580,0,0.6050,5.8750,94.60,2.4259,5,403.0,14.70,292.29,14.43,17.40
292.29,14.43,17.40,2.31390,0.00,19.580,0,0.6050,5.8800,97.30,2.3887,5,403.0,14.70
2.31390,0.00,19.580,0,0.6050,5.8800,97.30,2.3887,5,403.0,14.70,348.13,12.03,19.10
348.13,12.03,19.10,0.13914,0.00,4.050,0,0.5100,5.5720,88.50,2.5961,5,296.0,16.60
0.13914,0.00,4.050,0,0.5100,5.5720,88.50,2.5961,5,296.0,16.60,396.90,14.69,23.10
396.90,14.69,23.10,0.09178,0.00,4.050,0,0.5100,6.4160,84.10,2.6463,5,296.0,16.60
0.09178,0.00,4.050,0,0.5100,6.4160,84.10,2.6463,5,296.0,16.60,395.50,9.04,23.60
395.50,9.04,23.60,0.08447,0.00,4.050,0,0.5100,5.8590,68.70,2.7019,5,296.0,16.60
0.08447,0.00,4.050,0,0.5100,5.8590,68.70,2.7019,5,296.0,16.60,393.23,9.64,22.60
393.23,9.64,22.60,0.06664,0.00,4.050,0,0.5100,6.5460,33.10,3.1323,5,296.0,16.60
0.06664,0.00,4.050,0,0.5100,6.5460,33.10,3.1323,5,296.0,16.60,390.96,5.33,29.40
390.96,5.33,29.40,0.07022,0.00,4.050,0,0.5100,6.0200,47.20,3.5549,5,296.0,16.60
0.07022,0.00,4.050,0,0.5100,6.0200,47.20,3.5549,5,296.0,16.60,393.23,10.11,23.20
393.23,10.11,23.20,0.05425,0.00,4.050,0,0.5100,6.3150,73.40,3.3175,5,296.0,16.60
0.05425,0.00,4.050,0,0.5100,6.3150,73.40,3.3175,5,296.0,16.60,395.60,6.29,24.60
395.60,6.29,24.60,0.06642,0.00,4.050,0,0.5100,6.8600,74.40,2.9153,5,296.0,16.60
0.06642,0.00,4.050,0,0.5100,6.8600,74.40,2.9153,5,296.0,16.60,391.27,6.92,29.90
391.27,6.92,29.90,0.05780,0.00,2.460,0,0.4880,6.9800,58.40,2.8290,3,193.0,17.80
0.05780,0.00,2.460,0,0.4880,6.9800,58.40,2.8290,3,193.0,17.80,396.90,5.04,37.20
396.90,5.04,37.20,0.06588,0.00,2.460,0,0.4880,7.7650,83.30,2.7410,3,193.0,17.80
0.06588,0.00,2.460,0,0.4880,7.7650,83.30,2.7410,3,193.0,17.80,395.56,7.56,39.80
395.56,7.56,39.80,0.06888,0.00,2.460,0,0.4880,6.1440,62.20,2.5979,3,193.0,17.80
0.06888,0.00,2.460,0,0.4880,6.1440,62.20,2.5979,3,193.0,17.80,396.90,9.45,36.20
396.90,9.45,36.20,0.09103,0.00,2.460,0,0.4880,7.1550,92.20,2.7006,3,193.0,17.80
0.09103,0.00,2.460,0,0.4880,7.1550,92.20,2.7006,3,193.0,17.80,394.12,4.82,37.90
394.12,4.82,37.90,0.10008,0.00,2.460,0,0.4880,6.5630,95.60,2.8470,3,193.0,17.80
0.10008,0.00,2.460,0,0.4880,6.5630,95.60,2.8470,3,193.0,17.80,396.90,5.68,32.50
396.90,5.68,32.50,0.08308,0.00,2.460,0,0.4880,5.6040,89.80,2.9879,3,193.0,17.80
0.08308,0.00,2.460,0,0.4880,5.6040,89.80,2.9879,3,193.0,17.80,391.00,13.98,26.40
391.00,13.98,26.40,0.06047,0.00,2.460,0,0.4880,6.1530,68.80,3.2797,3,193.0,17.80
0.06047,0.00,2.460,0,0.4880,6.1530,68.80,3.2797,3,193.0,17.80,387.11,13.15,29.60
387.11,13.15,29.60,0.05602,0.00,2.460,0,0.4880,7.8310,53.60,3.1992,3,193.0,17.80
0.05602,0.00,2.460,0,0.4880,7.8310,53.60,3.1992,3,193.0,17.80,392.63,4.45,50.00
392.63,4.45,50.00,0.07875,45.00,3.440,0,0.4370,6.7820,41.10,3.7886,5,398.0,15.20
0.07875,45.00,3.440,0,0.4370,6.7820,41.10,3.7886,5,398.0,15.20,393.87,6.68,32.00
393.87,6.68,32.00,0.12579,45.00,3.440,0,0.4370,6.5560,29.10,4.5667,5,398.0,15.20
0.12579,45.00,3.440,0,0.4370,6.5560,29.10,4.5667,5,398.0,15.20,382.84,4.56,29.80
382.84,4.56,29.80,0.08370,45.00,3.440,0,0.4370,7.1850,38.90,4.5667,5,398.0,15.20
0.08370,45.00,3.440,0,0.4370,7.1850,38.90,4.5667,5,398.0,15.20,396.90,5.39,34.90
396.90,5.39,34.90,0.09068,45.00,3.440,0,0.4370,6.9510,21.50,6.4798,5,398.0,15.20
0.09068,45.00,3.440,0,0.4370,6.9510,21.50,6.4798,5,398.0,15.20,377.68,5.10,37.00
377.68,5.10,37.00,0.06911,45.00,3.440,0,0.4370,6.7390,30.80,6.4798,5,398.0,15.20
0.06911,45.00,3.440,0,0.4370,6.7390,30.80,6.4798,5,398.0,15.20,389.71,4.69,30.50
389.71,4.69,30.50,0.08664,45.00,3.440,0,0.4370,7.1780,26.30,6.4798,5,398.0,15.20
0.08664,45.00,3.440,0,0.4370,7.1780,26.30,6.4798,5,398.0,15.20,390.49,2.87,36.40
390.49,2.87,36.40,0.02187,60.00,2.930,0,0.4010,6.8000,9.90,6.2196,1,265.0,15.60
0.02187,60.00,2.930,0,0.4010,6.8000,9.90,6.2196,1,265.0,15.60,393.37,5.03,31.10
393.37,5.03,31.10,0.01439,60.00,2.930,0,0.4010,6.6040,18.80,6.2196,1,265.0,15.60
0.01439,60.00,2.930,0,0.4010,6.6040,18.80,6.2196,1,265.0,15.60,376.70,4.38,29.10
376.70,4.38,29.10,0.01381,80.00,0.460,0,0.4220,7.8750,32.00,5.6484,4,255.0,14.40
0.01381,80.00,0.460,0,0.4220,7.8750,32.00,5.6484,4,255.0,14.40,394.23,2.97,50.00
394.23,2.97,50.00,0.04011,80.00,1.520,0,0.4040,7.2870,34.10,7.3090,2,329.0,12.60
0.04011,80.00,1.520,0,0.4040,7.2870,34.10,7.3090,2,329.0,12.60,396.90,4.08,33.30
396.90,4.08,33.30,0.04666,80.00,1.520,0,0.4040,7.1070,36.60,7.3090,2,329.0,12.60
0.04666,80.00,1.520,0,0.4040,7.1070,36.60,7.3090,2,329.0,12.60,354.31,8.61,30.30
354.31,8.61,30.30,0.03768,80.00,1.520,0,0.4040,7.2740,38.30,7.3090,2,329.0,12.60
0.03768,80.00,1.520,0,0.4040,7.2740,38.30,7.3090,2,329.0,12.60,392.20,6.62,34.60
392.20,6.62,34.60,0.03150,95.00,1.470,0,0.4030,6.9750,15.30,7.6534,3,402.0,17.00
0.03150,95.00,1.470,0,0.4030,6.9750,15.30,7.6534,3,402.0,17.00,396.90,4.56,34.90
396.90,4.56,34.90,0.01778,95.00,1.470,0,0.4030,7.1350,13.90,7.6534,3,402.0,17.00
0.01778,95.00,1.470,0,0.4030,7.1350,13.90,7.6534,3,402.0,17.00,384.30,4.45,32.90
384.30,4.45,32.90,0.03445,82.50,2.030,0,0.4150,6.1620,38.40,6.2700,2,348.0,14.70
0.03445,82.50,2.030,0,0.4150,6.1620,38.40,6.2700,2,348.0,14.70,393.77,7.43,24.10
393.77,7.43,24.10,0.02177,82.50,2.030,0,0.4150,7.6100,15.70,6.2700,2,348.0,14.70
0.02177,82.50,2.030,0,0.4150,7.6100,15.70,6.2700,2,348.0,14.70,395.38,3.11,42.30
395.38,3.11,42.30,0.03510,95.00,2.680,0,0.4161,7.8530,33.20,5.1180,4,224.0,14.70
0.03510,95.00,2.680,0,0.4161,7.8530,33.20,5.1180,4,224.0,14.70,392.78,3.81,48.50
392.78,3.81,48.50,0.02009,95.00,2.680,0,0.4161,8.0340,31.90,5.1180,4,224.0,14.70
0.02009,95.00,2.680,0,0.4161,8.0340,31.90,5.1180,4,224.0,14.70,390.55,2.88,50.00
390.55,2.88,50.00,0.13642,0.00,10.590,0,0.4890,5.8910,22.30,3.9454,4,277.0,18.60
0.13642,0.00,10.590,0,0.4890,5.8910,22.30,3.9454,4,277.0,18.60,396.90,10.87,22.60
396.90,10.87,22.60,0.22969,0.00,10.590,0,0.4890,6.3260,52.50,4.3549,4,277.0,18.60
0.22969,0.00,10.590,0,0.4890,6.3260,52.50,4.3549,4,277.0,18.60,394.87,10.97,24.40
394.87,10.97,24.40,0.25199,0.00,10.590,0,0.4890,5.7830,72.70,4.3549,4,277.0,18.60
0.25199,0.00,10.590,0,0.4890,5.7830,72.70,4.3549,4,277.0,18.60,389.43,18.06,22.50
389.43,18.06,22.50,0.13587,0.00,10.590,1,0.4890,6.0640,59.10,4.2392,4,277.0,18.60
0.13587,0.00,10.590,1,0.4890,6.0640,59.10,4.2392,4,277.0,18.60,381.32,14.66,24.40
381.32,14.66,24.40,0.43571,0.00,10.590,1,0.4890,5.3440,100.00,3.8750,4,277.0,18.60
0.43571,0.00,10.590,1,0.4890,5.3440,100.00,3.8750,4,277.0,18.60,396.90,23.09,20.00
396.90,23.09,20.00,0.17446,0.00,10.590,1,0.4890,5.9600,92.10,3.8771,4,277.0,18.60
0.17446,0.00,10.590,1,0.4890,5.9600,92.10,3.8771,4,277.0,18.60,393.25,17.27,21.70
393.25,17.27,21.70,0.37578,0.00,10.590,1,0.4890,5.4040,88.60,3.6650,4,277.0,18.60
0.37578,0.00,10.590,1,0.4890,5.4040,88.60,3.6650,4,277.0,18.60,395.24,23.98,19.30
395.24,23.98,19.30,0.21719,0.00,10.590,1,0.4890,5.8070,53.80,3.6526,4,277.0,18.60
0.21719,0.00,10.590,1,0.4890,5.8070,53.80,3.6526,4,277.0,18.60,390.94,16.03,22.40
390.94,16.03,22.40,0.14052,0.00,10.590,0,0.4890,6.3750,32.30,3.9454,4,277.0,18.60
0.14052,0.00,10.590,0,0.4890,6.3750,32.30,3.9454,4,277.0,18.60,385.81,9.38,28.10
385.81,9.38,28.10,0.28955,0.00,10.590,0,0.4890,5.4120,9.80,3.5875,4,277.0,18.60
0.28955,0.00,10.590,0,0.4890,5.4120,9.80,3.5875,4,277.0,18.60,348.93,29.55,23.70
348.93,29.55,23.70,0.19802,0.00,10.590,0,0.4890,6.1820,42.40,3.9454,4,277.0,18.60
0.19802,0.00,10.590,0,0.4890,6.1820,42.40,3.9454,4,277.0,18.60,393.63,9.47,25.00
393.63,9.47,25.00,0.04560,0.00,13.890,1,0.5500,5.8880,56.00,3.1121,5,276.0,16.40
0.04560,0.00,13.890,1,0.5500,5.8880,56.00,3.1121,5,276.0,16.40,392.80,13.51,23.30
392.80,13.51,23.30,0.07013,0.00,13.890,0,0.5500,6.6420,85.10,3.4211,5,276.0,16.40
0.07013,0.00,13.890,0,0.5500,6.6420,85.10,3.4211,5,276.0,16.40,392.78,9.69,28.70
392.78,9.69,28.70,0.11069,0.00,13.890,1,0.5500,5.9510,93.80,2.8893,5,276.0,16.40
0.11069,0.00,13.890,1,0.5500,5.9510,93.80,2.8893,5,276.0,16.40,396.90,17.92,21.50
396.90,17.92,21.50,0.11425,0.00,13.890,1,0.5500,6.3730,92.40,3.3633,5,276.0,16.40
0.11425,0.00,13.890,1,0.5500,6.3730,92.40,3.3633,5,276.0,16.40,393.74,10.50,23.00
393.74,10.50,23.00,0.35809,0.00,6.200,1,0.5070,6.9510,88.50,2.8617,8,307.0,17.40
0.35809,0.00,6.200,1,0.5070,6.9510,88.50,2.8617,8,307.0,17.40,391.70,9.71,26.70
391.70,9.71,26.70,0.40771,0.00,6.200,1,0.5070,6.1640,91.30,3.0480,8,307.0,17.40
0.40771,0.00,6.200,1,0.5070,6.1640,91.30,3.0480,8,307.0,17.40,395.24,21.46,21.70
395.24,21.46,21.70,0.62356,0.00,6.200,1,0.5070,6.8790,77.70,3.2721,8,307.0,17.40
0.62356,0.00,6.200,1,0.5070,6.8790,77.70,3.2721,8,307.0,17.40,390.39,9.93,27.50
390.39,9.93,27.50,0.61470,0.00,6.200,0,0.5070,6.6180,80.80,3.2721,8,307.0,17.40
0.61470,0.00,6.200,0,0.5070,6.6180,80.80,3.2721,8,307.0,17.40,396.90,7.60,30.10
396.90,7.60,30.10,0.31533,0.00,6.200,0,0.5040,8.2660,78.30,2.8944,8,307.0,17.40
0.31533,0.00,6.200,0,0.5040,8.2660,78.30,2.8944,8,307.0,17.40,385.05,4.14,44.80
385.05,4.14,44.80,0.52693,0.00,6.200,0,0.5040,8.7250,83.00,2.8944,8,307.0,17.40
0.52693,0.00,6.200,0,0.5040,8.7250,83.00,2.8944,8,307.0,17.40,382.00,4.63,50.00
382.00,4.63,50.00,0.38214,0.00,6.200,0,0.5040,8.0400,86.50,3.2157,8,307.0,17.40
0.38214,0.00,6.200,0,0.5040,8.0400,86.50,3.2157,8,307.0,17.40,387.38,3.13,37.60
387.38,3.13,37.60,0.41238,0.00,6.200,0,0.5040,7.1630,79.90,3.2157,8,307.0,17.40
0.41238,0.00,6.200,0,0.5040,7.1630,79.90,3.2157,8,307.0,17.40,372.08,6.36,31.60
372.08,6.36,31.60,0.29819,0.00,6.200,0,0.5040,7.6860,17.00,3.3751,8,307.0,17.40
0.29819,0.00,6.200,0,0.5040,7.6860,17.00,3.3751,8,307.0,17.40,377.51,3.92,46.70
377.51,3.92,46.70,0.44178,0.00,6.200,0,0.5040,6.5520,21.40,3.3751,8,307.0,17.40
0.44178,0.00,6.200,0,0.5040,6.5520,21.40,3.3751,8,307.0,17.40,380.34,3.76,31.50
380.34,3.76,31.50,0.53700,0.00,6.200,0,0.5040,5.9810,68.10,3.6715,8,307.0,17.40
0.53700,0.00,6.200,0,0.5040,5.9810,68.10,3.6715,8,307.0,17.40,378.35,11.65,24.30
378.35,11.65,24.30,0.46296,0.00,6.200,0,0.5040,7.4120,76.90,3.6715,8,307.0,17.40
0.46296,0.00,6.200,0,0.5040,7.4120,76.90,3.6715,8,307.0,17.40,376.14,5.25,31.70
376.14,5.25,31.70,0.57529,0.00,6.200,0,0.5070,8.3370,73.30,3.8384,8,307.0,17.40
0.57529,0.00,6.200,0,0.5070,8.3370,73.30,3.8384,8,307.0,17.40,385.91,2.47,41.70
385.91,2.47,41.70,0.33147,0.00,6.200,0,0.5070,8.2470,70.40,3.6519,8,307.0,17.40
0.33147,0.00,6.200,0,0.5070,8.2470,70.40,3.6519,8,307.0,17.40,378.95,3.95,48.30
378.95,3.95,48.30,0.44791,0.00,6.200,1,0.5070,6.7260,66.50,3.6519,8,307.0,17.40
0.44791,0.00,6.200,1,0.5070,6.7260,66.50,3.6519,8,307.0,17.40,360.20,8.05,29.00
360.20,8.05,29.00,0.33045,0.00,6.200,0,0.5070,6.0860,61.50,3.6519,8,307.0,17.40
0.33045,0.00,6.200,0,0.5070,6.0860,61.50,3.6519,8,307.0,17.40,376.75,10.88,24.00
376.75,10.88,24.00,0.52058,0.00,6.200,1,0.5070,6.6310,76.50,4.1480,8,307.0,17.40
0.52058,0.00,6.200,1,0.5070,6.6310,76.50,4.1480,8,307.0,17.40,388.45,9.54,25.10
388.45,9.54,25.10,0.51183,0.00,6.200,0,0.5070,7.3580,71.60,4.1480,8,307.0,17.40
0.51183,0.00,6.200,0,0.5070,7.3580,71.60,4.1480,8,307.0,17.40,390.07,4.73,31.50
390.07,4.73,31.50,0.08244,30.00,4.930,0,0.4280,6.4810,18.50,6.1899,6,300.0,16.60
0.08244,30.00,4.930,0,0.4280,6.4810,18.50,6.1899,6,300.0,16.60,379.41,6.36,23.70
379.41,6.36,23.70,0.09252,30.00,4.930,0,0.4280,6.6060,42.20,6.1899,6,300.0,16.60
0.09252,30.00,4.930,0,0.4280,6.6060,42.20,6.1899,6,300.0,16.60,383.78,7.37,23.30
383.78,7.37,23.30,0.11329,30.00,4.930,0,0.4280,6.8970,54.30,6.3361,6,300.0,16.60
0.11329,30.00,4.930,0,0.4280,6.8970,54.30,6.3361,6,300.0,16.60,391.25,11.38,22.00
391.25,11.38,22.00,0.10612,30.00,4.930,0,0.4280,6.0950,65.10,6.3361,6,300.0,16.60
0.10612,30.00,4.930,0,0.4280,6.0950,65.10,6.3361,6,300.0,16.60,394.62,12.40,20.10
394.62,12.40,20.10,0.10290,30.00,4.930,0,0.4280,6.3580,52.90,7.0355,6,300.0,16.60
0.10290,30.00,4.930,0,0.4280,6.3580,52.90,7.0355,6,300.0,16.60,372.75,11.22,22.20
372.75,11.22,22.20,0.12757,30.00,4.930,0,0.4280,6.3930,7.80,7.0355,6,300.0,16.60
0.12757,30.00,4.930,0,0.4280,6.3930,7.80,7.0355,6,300.0,16.60,374.71,5.19,23.70
374.71,5.19,23.70,0.20608,22.00,5.860,0,0.4310,5.5930,76.50,7.9549,7,330.0,19.10
0.20608,22.00,5.860,0,0.4310,5.5930,76.50,7.9549,7,330.0,19.10,372.49,12.50,17.60
372.49,12.50,17.60,0.19133,22.00,5.860,0,0.4310,5.6050,70.20,7.9549,7,330.0,19.10
0.19133,22.00,5.860,0,0.4310,5.6050,70.20,7.9549,7,330.0,19.10,389.13,18.46,18.50
389.13,18.46,18.50,0.33983,22.00,5.860,0,0.4310,6.1080,34.90,8.0555,7,330.0,19.10
0.33983,22.00,5.860,0,0.4310,6.1080,34.90,8.0555,7,330.0,19.10,390.18,9.16,24.30
390.18,9.16,24.30,0.19657,22.00,5.860,0,0.4310,6.2260,79.20,8.0555,7,330.0,19.10
0.19657,22.00,5.860,0,0.4310,6.2260,79.20,8.0555,7,330.0,19.10,376.14,10.15,20.50
376.14,10.15,20.50,0.16439,22.00,5.860,0,0.4310,6.4330,49.10,7.8265,7,330.0,19.10
0.16439,22.00,5.860,0,0.4310,6.4330,49.10,7.8265,7,330.0,19.10,374.71,9.52,24.50
374.71,9.52,24.50,0.19073,22.00,5.860,0,0.4310,6.7180,17.50,7.8265,7,330.0,19.10
0.19073,22.00,5.860,0,0.4310,6.7180,17.50,7.8265,7,330.0,19.10,393.74,6.56,26.20
393.74,6.56,26.20,0.14030,22.00,5.860,0,0.4310,6.4870,13.00,7.3967,7,330.0,19.10
